Pair,Sector,Date,Position,Spread,ZScore,PnL_Net,Cum_PnL,Value
PETRONET.NS/MGL.NS,Oil_Gas,2025-04-29,0.0,55.83449675374524,-0.304649042380076,-0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-04-30,0.0,56.1340717096021,-0.2780537006060074,0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-02,0.0,52.71801756967241,-0.40964531183846686,-0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-05,0.0,46.67859348767155,-0.6547804532736015,0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-06,0.0,44.1755954774452,-0.7470775947806904,-0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-07,0.0,37.73547375970426,-1.0079840654133465,-0.0,371984.74711942056,1621984.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-08,1.0,43.99911140566891,-0.7180848544711497,-3125.0,368859.74711942056,1618859.7471194207
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-09,1.0,47.6364458767635,-0.5431883554777601,11725.198309375426,380584.945428796,1630584.945428796
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-12,1.0,45.25680604173016,-0.633387016962663,17845.60042533197,398430.54585412797,1648430.545854128
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-13,1.0,46.713073774281355,-0.5528119767437454,-4119.767290830969,394310.778563297,1644310.778563297
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-14,1.0,51.34724218901192,-0.32788945249614315,15344.64760995745,409655.42617325444,1659655.4261732544
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-15,1.0,57.19058360698034,-0.039858383947646396,16769.44208167271,426424.86825492716,1676424.8682549272
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-16,1.0,54.48451281088407,-0.1490455509481812,-110.10851079682361,426314.75974413037,1676314.7597441303
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-19,1.0,52.2901275778506,-0.237485745228099,-1415.0041425848508,424899.7556015455,1674899.7556015456
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-20,1.0,54.273843104080015,-0.12077359212693124,-10298.885668806657,414600.86993273883,1664600.8699327388
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-21,1.0,57.28041924573563,0.05392538859540487,17930.123667915726,432530.99360065453,1682530.9936006544
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-22,1.0,60.92678203461401,0.26886711476209696,-1123.5820272531437,431407.41157340136,1681407.4115734014
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-23,1.0,61.514349003821565,0.3363228964149275,-494.7618913842091,430912.64968201716,1680912.649682017
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-26,1.0,61.32484108913724,0.3615296761517562,-4982.674387701528,425929.9752943156,1675929.9752943157
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-27,1.0,61.17006141631251,0.3918149237836082,-4521.488060963085,421408.4872333525,1671408.4872333524
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-28,1.0,53.16116911372055,-0.05471709556603451,-19801.921400100062,401606.56583325245,1651606.5658332524
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-29,1.0,49.75904852113365,-0.24203076787739947,352.1181590847506,401958.6839923372,1651958.6839923372
PETRONET.NS/MGL.NS,Oil_Gas,2025-05-30,0.0,53.75622053671094,0.032106781033779626,-20176.343365706307,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-02,0.0,52.538886991681295,-0.030291925365366134,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-03,0.0,53.84861438566418,0.07879288518988208,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-04,0.0,58.27228534610211,0.41657466878733496,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-05,0.0,57.981051109546456,0.43641106141551295,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-06,0.0,51.673079111248,-0.0007378317198132951,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-09,0.0,40.491122067123285,-0.8265886328658731,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-10,0.0,42.07596420175389,-0.6925552179045272,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-11,0.0,40.29877437968685,-0.8219953822733426,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-12,0.0,42.04016383525854,-0.6694575429658449,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-13,0.0,44.25750110110823,-0.4715006468489704,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-16,0.0,35.70823854697477,-1.187762570116318,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-17,0.0,24.45408196314304,-2.1175735482618676,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-18,0.0,25.929262596780177,-1.9853099590965728,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-19,0.0,26.155715548225487,-1.9539489812595152,-0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-20,0.0,29.82496417073392,-1.629095609985411,0.0,381782.3406266309,1631782.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-23,1.0,29.900254695160356,-1.6285220020161244,-3125.0,378657.3406266309,1628657.340626631
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-24,1.0,30.2705594509074,-1.578455642485775,9872.07610426367,388529.41673089453,1638529.4167308945
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-25,1.0,21.617745148347524,-2.330916803224884,-17119.70221333112,371409.7145175634,1621409.7145175633
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-26,1.0,24.572829560359025,-1.993931176256158,14082.70241696428,385492.4169345277,1635492.4169345277
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-27,1.0,15.362478739262201,-2.721761617456031,496.88461400850457,385989.30154853617,1635989.3015485362
PETRONET.NS/MGL.NS,Oil_Gas,2025-06-30,1.0,20.0534128889621,-2.2159544300248655,2309.9753211717357,388299.2768697079,1638299.276869708
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-01,1.0,16.747177834955096,-2.4073337097567116,-9321.660157735354,378977.6167119726,1628977.6167119725
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-02,1.0,15.396439011620316,-2.4216938667767725,5703.860125601678,384681.4768375743,1634681.4768375743
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-03,1.0,14.617868538613948,-2.3880332574831207,-4323.1098226697,380358.36701490456,1630358.3670149045
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-04,1.0,10.184879019323319,-2.6317350647192272,2485.341896329412,382843.708911234,1632843.708911234
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-07,1.0,17.599978735956256,-1.9833296487017322,32273.527768544664,415117.23667977867,1665117.2366797787
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-08,1.0,20.81021721588337,-1.689985530691622,-5008.998857954285,410108.2378218244,1660108.2378218244
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-09,1.0,25.526514751173863,-1.3005868448930813,5468.769138146489,415577.00695997087,1665577.0069599708
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-10,1.0,26.17093695826128,-1.2252047537914679,-1239.7222910977816,414337.28466887306,1664337.284668873
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-11,1.0,20.436474826765618,-1.6220380116712618,-21932.273511757336,392405.01115711575,1642405.0111571157
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-14,1.0,26.10461997265992,-1.1694656542751698,18069.927833610345,410474.9389907261,1660474.9389907261
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-15,0.0,34.62805872962309,-0.5172971800336642,32463.932758247967,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-16,0.0,31.971690699525936,-0.7085832382456516,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-17,0.0,24.47271444610766,-1.249974192450293,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-18,0.0,19.87055873451402,-1.5542220703826894,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-21,0.0,19.71992336007935,-1.52799901456089,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-22,0.0,23.69526415639575,-1.212921356921905,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-23,0.0,27.592529033380686,-0.9117809771508726,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-24,0.0,38.38028691393788,-0.12824512381629824,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-25,0.0,41.49396780749154,0.10223430145436462,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-28,0.0,41.69871286695164,0.12087560321752192,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-29,0.0,31.235841867228572,-0.6295837559232417,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-30,0.0,26.254476687235524,-0.9724757621194233,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-07-31,0.0,32.355870881134706,-0.5230838495116326,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-01,0.0,28.916145261648552,-0.7664846919936004,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-04,0.0,30.81357076541522,-0.6212179380710335,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-05,0.0,31.487854849942266,-0.5700098682399534,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-06,0.0,29.1385488573043,-0.7295094356089281,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-07,0.0,34.6140292971906,-0.3346180043684505,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-08,0.0,24.795798290240185,-1.0254934815221517,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-11,0.0,21.543189939382927,-1.2395776560985143,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-12,0.0,24.254034979894726,-1.035572490030441,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-13,0.0,22.260088694344176,-1.154005730385242,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-14,0.0,21.44512766107985,-1.1920210632229538,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-18,0.0,18.466143489909882,-1.3721395406283,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-19,0.0,27.486235560286303,-0.7409957189239215,0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-20,0.0,24.597680697957884,-0.9266782270540634,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-21,0.0,24.513259916825092,-0.9186794335509604,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-22,0.0,23.857969034366306,-0.9526590051370344,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-25,0.0,21.306965262993344,-1.1147261943031888,-0.0,442938.871748974,1692938.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-26,1.0,24.171737024137656,-0.9118673447138654,-3125.0,439813.871748974,1689813.871748974
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-28,1.0,28.353887197946307,-0.6255765167217424,14482.063183621935,454295.93493259593,1704295.934932596
PETRONET.NS/MGL.NS,Oil_Gas,2025-08-29,1.0,30.46913217548351,-0.4817065218481176,-5562.478917298423,448733.4560152975,1698733.4560152974
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-01,1.0,35.60569294634385,-0.14094815890498316,33775.74397234721,482509.19998764474,1732509.1999876448
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-02,1.0,33.644016244531485,-0.27742281385355616,-1427.344292005646,481081.8556956391,1731081.855695639
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-03,1.0,31.77978320666719,-0.40024817777594185,-2910.4152892046095,478171.44040643447,1728171.4404064345
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-04,1.0,28.634855669825384,-0.5987811625219104,-12889.24804664322,465282.19235979125,1715282.1923597911
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-05,1.0,28.613856682404702,-0.5909680529599544,-4352.443895245169,460929.7484645461,1710929.7484645462
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-08,1.0,30.2755399382863,-0.46976762576192155,4719.436309387352,465649.18477393343,1715649.1847739334
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-09,1.0,30.550444977660817,-0.4362406449104942,-3155.3650950869514,462493.81967884646,1712493.8196788465
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-10,1.0,29.997675667161758,-0.45818245229253457,8859.11768690079,471352.93736574723,1721352.9373657473
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-11,1.0,30.318130306162402,-0.4199886502757805,11257.925360821693,482610.86272656894,1732610.862726569
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-12,1.0,29.290700502742794,-0.47763641013057434,-3836.3300276511304,478774.5326989178,1728774.5326989177
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-15,1.0,29.5008596286539,-0.4470052073497532,-508.8457811936556,478265.68691772415,1728265.686917724
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-16,1.0,19.511052662069204,-1.1496753297657534,-4178.104060779263,474087.5828569449,1724087.5828569448
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-17,1.0,21.34615424181584,-1.0024577099365493,7432.30081800673,481519.8836749516,1731519.8836749517
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-18,1.0,23.877727529772102,-0.7981967756206236,-2096.394833179048,479423.48884177255,1729423.4888417725
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-19,1.0,22.03194322903255,-0.9189770525827572,-6191.139658811015,473232.3491829615,1723232.3491829615
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-22,1.0,26.63726701825638,-0.5562285894647847,-4635.397674478005,468596.9515084835,1718596.9515084834
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-23,1.0,26.355783344606635,-0.5626447765444634,-92.23281298817447,468504.71869549534,1718504.7186954953
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-24,1.0,26.958220702919846,-0.502946499906732,-17414.259646923867,451090.4590485715,1701090.4590485715
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-25,1.0,28.98263116836236,-0.3355074506147126,-746.133000108005,450344.32604846347,1700344.3260484636
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-26,1.0,30.54577078437663,-0.20867817231008204,-10524.662830165411,439819.66321829805,1689819.663218298
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-29,1.0,37.76278715151696,0.35759527034675725,50468.07490886682,490287.7381271649,1740287.738127165
PETRONET.NS/MGL.NS,Oil_Gas,2025-09-30,1.0,31.501835307806232,-0.11817323805681117,-5398.2334096133645,484889.5047175515,1734889.5047175516
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-01,1.0,30.672633186180065,-0.17252113550102785,-16045.750341992676,468843.75437555887,1718843.7543755588
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-03,1.0,34.17392731177915,0.11372154110937244,19485.17750514289,488328.93188070174,1738328.9318807018
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-06,1.0,35.127042818132,0.20430576323644806,5706.335341153332,494035.26722185506,1744035.267221855
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-07,1.0,36.546618568967915,0.34116856459786266,26850.606233503135,520885.8734553582,1770885.8734553582
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-08,1.0,39.26950496745533,0.5848095887976973,-10207.88889451741,510677.9845608408,1760677.9845608408
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-09,1.0,36.15608779924153,0.34469975707501604,-6354.842357756142,504323.14220308466,1754323.1422030847
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-10,1.0,34.09250451108434,0.1915770224336901,-6885.81939097398,497437.32281211065,1747437.3228121107
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-13,0.0,33.90653597928582,0.20053156263289545,-4181.658228827138,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-14,0.0,27.186569820232762,-0.37188585479951913,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-15,0.0,29.46387852666797,-0.14159726462680347,0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-16,0.0,30.922549602842594,0.026042523390312537,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-17,0.0,30.762101051634517,0.04221999981361304,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-20,0.0,33.96568085796892,0.4054315905226935,0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-21,0.0,32.22488444563672,0.24396285160944528,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-23,0.0,30.515663521401564,0.08593781881598286,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-24,0.0,31.838840679412925,0.26791365319259414,0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-27,0.0,35.17237440428653,0.7076420258405028,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-28,0.0,31.355479097754568,0.29477505559934425,-0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-29,0.0,36.180989016016184,1.0232660613927556,0.0,493255.66458328353,1743255.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-30,-1.0,38.9681366437745,1.4948273166696824,-3125.0,490130.66458328353,1740130.6645832835
PETRONET.NS/MGL.NS,Oil_Gas,2025-10-31,-1.0,37.19647945032014,1.249572420058993,4712.532644753384,494843.19722803694,1744843.1972280368
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-03,-1.0,40.78559574610563,1.7866347912313973,-16816.452415028387,478026.7448130085,1728026.7448130085
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-04,-1.0,38.81803487657231,1.5032789388878898,17561.71372873137,495588.4585417399,1745588.45854174
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-06,-1.0,39.268209570644615,1.5859421768762485,18763.191061901325,514351.64960364124,1764351.6496036411
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-07,-1.0,45.77333597403006,2.541891574255128,-19118.287159816788,495233.3624438245,1745233.3624438245
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-10,-1.0,45.83324458553352,2.4694088893378203,2901.5669044872866,498134.92934831174,1748134.9293483119
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-11,-1.0,43.94197202643599,2.1213084663975277,2322.7932904941013,500457.72263880586,1750457.7226388059
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-12,-1.0,44.832182429373034,2.1687685479505383,-11089.716584217374,489368.0060545885,1739368.0060545886
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-13,-1.0,43.191780987740884,1.8847844094546855,7058.912497229202,496426.91855181765,1746426.9185518175
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-14,-1.0,40.93461025831448,1.5437089178769394,-3777.3581690440333,492649.56038277363,1742649.5603827736
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-17,-1.0,47.03806152104207,2.2776634985628292,-14903.65471199376,477745.9056707799,1727745.9056707798
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-18,-1.0,42.40846175150227,1.6340388879757168,8960.67619910845,486706.58186988835,1736706.5818698884
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-19,-1.0,47.273252282626856,2.1853798897169043,-2777.7211190750945,483928.86075081327,1733928.8607508133
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-20,-1.0,45.92521003279947,1.953525685549878,1039.5226450061484,484968.3833958194,1734968.3833958195
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-21,-1.0,49.55494372831532,2.3362232860705396,-6560.048999427437,478408.334396392,1728408.334396392
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-24,-1.0,46.69019876154064,1.930408727215993,16160.047524751923,494568.3819211439,1744568.381921144
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-25,-1.0,48.017727961266246,2.040352436446772,-4066.16618546238,490502.21573568153,1740502.2157356816
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-26,-1.0,48.07693914887798,2.003704708467099,-10559.064512617833,479943.1512230637,1729943.1512230637
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-27,-1.0,48.47852422369854,2.012015284252423,3635.685044503325,483578.836267567,1733578.836267567
PETRONET.NS/MGL.NS,Oil_Gas,2025-11-28,-1.0,48.92999673040785,2.0481949304210665,6952.199738453592,490531.0360060206,1740531.0360060206
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-01,-1.0,49.968425402917546,2.1206522100709844,-1270.804245305217,489260.2317607154,1739260.2317607154
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-02,-1.0,51.32043807519955,2.2137039333187665,1412.4200906872948,490672.6518514027,1740672.6518514026
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-03,-1.0,50.35258580589115,2.03212587090782,9388.376962912376,500061.0288143151,1750061.028814315
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-04,-1.0,63.2559377629446,3.3133476445150163,-57649.295707599835,442411.73310671526,1692411.7331067151
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-05,-1.0,57.37753129816477,2.5577687945140863,27145.243457897417,469556.97656461265,1719556.9765646127
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-08,-1.0,62.14122508985437,2.91146421652528,8782.9101255453,478339.88669015793,1728339.886690158
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-09,-1.0,63.68585824261851,2.907789640027121,3691.9175670255354,482031.80425718345,1732031.8042571833
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-10,-1.0,62.53354624523769,2.661887371892338,-966.9445767753155,481064.85968040815,1731064.8596804081
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-11,-1.0,62.25463686681911,2.525502358010378,-3898.292952209839,477166.5667281983,1727166.5667281984
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-12,-1.0,60.16582426814614,2.2564931879544057,9872.00956270516,487038.5762909035,1737038.5762909036
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-15,-1.0,59.82526953556231,2.159110280723409,1797.5000897139203,488836.0763806174,1738836.0763806175
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-16,-1.0,57.85074403192638,1.9246556100914696,15859.883981080186,504695.9603616976,1754695.9603616977
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-17,-1.0,60.94980444221352,2.1271462614000716,-17738.453756518928,486957.50660517864,1736957.5066051786
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-18,-1.0,60.29223461304957,2.0081532776117093,213.13152846075482,487170.6381336394,1737170.6381336395
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-19,-1.0,59.918295876451424,1.9245517581086293,-17441.064298899437,469729.57383474,1719729.57383474
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-22,-1.0,60.51432537289617,1.9230318501622374,-9005.173059182283,460724.4007755577,1710724.4007755576
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-23,-1.0,66.4672707383339,2.3213516055404138,-17342.822222188574,443381.5785533691,1693381.578553369
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-24,-1.0,70.86403821010398,2.559566515155543,-10432.241831635825,432949.33672173327,1682949.3367217332
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-26,-1.0,70.31615343440134,2.4145988060716057,-1560.3949175627984,431388.9418041705,1681388.9418041706
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-29,-1.0,69.81386746531373,2.28817241141019,11408.88334783383,442797.8251520043,1692797.8251520044
PETRONET.NS/MGL.NS,Oil_Gas,2025-12-30,-1.0,73.02212673003035,2.4221342358019355,-8001.2057270892265,434796.61942491506,1684796.619424915
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-03,0.0,117.33855061542863,-0.5829585952195503,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-04,0.0,117.0506783009755,-0.6433336979223787,-0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-05,0.0,125.17430828888035,-0.28667732761985854,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-06,0.0,126.07374268775413,-0.2762349378711227,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-07,0.0,128.48738122058083,-0.1825649056830074,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-10,0.0,134.26803655390802,0.1006793679507582,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-11,0.0,136.8198364058306,0.21738375071510846,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-12,0.0,139.93858852003098,0.3725018111710235,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-13,0.0,122.25279779171751,-0.7071610911887741,-0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-14,0.0,121.31570999508932,-0.8346374309730216,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-17,0.0,123.0777475977444,-0.7322442298930005,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-18,0.0,96.12089087475238,-2.3468086122792893,-0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-19,0.0,105.19373560251393,-1.7256737942081941,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-20,0.0,106.80242838653453,-1.5853110682505231,0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-21,0.0,99.8246653030343,-1.9318579021287534,-0.0,0.0,1250000.0
DLF.NS/PRESTIGE.NS,RealEstate,2022-01-24,0.0,90.91210687640569,-2.33803713914084,-0.0,0.0,1250000.0
